r	187	542	10	10	0	0	70s	100	1	4030
r	222	555	10	10	0	0	70s	100	1	4030
r	239	557	10	10	0	0	70s	100	1	4030
r	234	521	10	10	0	0	70s	100	1	4030
r	227	504	10	10	0	0	70s	100	1	4030
r	243	486	10	10	0	0	70s	100	1	4030
r	230	470	10	10	0	0	70s	100	1	4030
r	242	450	10	10	0	0	70s	100	1	4030
r	229	432	10	10	0	0	70s	100	1	4030
r	239	401	10	10	0	0	70s	100	1	4030
r	228	383	10	10	0	0	70s	100	1	4030
r	243	368	10	10	0	0	70s	100	1	4030
r	228	340	10	10	0	0	70s	100	1	4030
r	239	316	10	10	0	0	70s	100	1	4030
r	231	292	10	10	0	0	70s	100	1	4030
r	251	243	10	10	0	0	70s	100	1	4030
r	240	233	10	10	0	0	70s	100	1	4030
r	221	210	10	10	0	0	70s	100	1	4030
r	236	184	10	10	0	0	70s	100	1	4030
r	260	180	10	10	0	0	70s	100	1	4030
r	266	206	10	10	0	0	70s	100	1	4030
r	266	227	10	10	0	0	70s	100	1	4030
r	237	209	10	10	0	0	70s	100	1	4030
r	209	180	10	10	0	0	70s	100	1	4030
r	203	229	10	10	0	0	70s	100	1	4030
r	207	243	10	10	0	0	70s	100	1	4030
r	227	243	10	10	0	0	70s	100	1	4030
r	220	226	10	10	0	0	70s	100	1	4030
r	202	197	10	10	0	0	70s	100	1	4030
r	296	207	10	10	0	0	70s	100	1	4030
r	352	208	10	10	0	0	70s	100	1	4030
r	386	196	10	10	0	0	70s	100	1	4030
r	402	169	10	10	0	0	70s	100	1	4030
r	423	174	10	10	0	0	70s	100	1	4030
r	431	208	10	10	0	0	70s	100	1	4030
r	420	235	10	10	0	0	70s	100	1	4030
r	381	231	10	10	0	0	70s	100	1	4030
r	373	217	10	10	0	0	70s	100	1	4030
r	367	188	10	10	0	0	70s	100	1	4030
r	384	172	10	10	0	0	70s	100	1	4030
r	409	195	10	10	0	0	70s	100	1	4030
r	393	227	10	10	0	0	70s	100	1	4030
r	402	210	10	10	0	0	70s	100	1	4030
r	198	610	10	10	0	0	70s	100	1	4030
r	222	596	10	10	0	0	70s	100	1	4030
r	242	612	10	10	0	0	70s	100	1	4030
r	277	599	10	10	0	0	70s	100	1	4030
r	294	611	10	10	0	0	70s	100	1	4030
r	308	589	10	10	0	0	70s	100	1	4030
r	300	565	10	10	0	0	70s	100	1	4030
r	292	531	10	10	0	0	70s	100	1	4030
r	298	504	10	10	0	0	70s	100	1	4030
r	294	469	10	10	0	0	70s	100	1	4030
r	312	442	10	10	0	0	70s	100	1	4030
r	298	415	10	10	0	0	70s	100	1	4030
r	306	383	10	10	0	0	70s	100	1	4030
r	295	373	10	10	0	0	70s	100	1	4030
r	295	344	10	10	0	0	70s	100	1	4030
r	292	318	10	10	0	0	70s	100	1	4030
r	316	302	10	10	0	0	70s	100	1	4030
r	329	313	10	10	0	0	70s	100	1	4030
r	347	301	10	10	0	0	70s	100	1	4030
r	359	315	10	10	0	0	70s	100	1	4030
r	391	303	10	10	0	0	70s	100	1	4030
r	401	311	10	10	0	0	70s	100	1	4030
r	428	303	10	10	0	0	70s	100	1	4030
r	437	313	10	10	0	0	70s	100	1	4030
r	457	309	10	10	0	0	70s	100	1	4030
r	470	316	10	10	0	0	70s	100	1	4030
r	490	304	10	10	0	0	70s	100	1	4030
r	511	321	10	10	0	0	70s	100	1	4030
r	528	320	10	10	0	0	70s	100	1	4030
r	557	288	10	10	0	0	70s	100	1	4030
r	581	288	10	10	0	0	70s	100	1	4030
r	575	323	10	10	0	0	70s	100	1	4030
r	528	282	10	10	0	0	70s	100	1	4030
r	617	308	10	10	0	0	70s	100	1	4030
r	658	302	10	10	0	0	70s	100	1	4030
r	688	302	10	10	0	0	70s	100	1	4030
r	709	332	10	10	0	0	70s	100	1	4030
r	726	332	10	10	0	0	70s	100	1	4030
r	709	397	10	10	0	0	70s	100	1	4030
r	706	418	10	10	0	0	70s	100	1	4030
r	724	436	10	10	0	0	70s	100	1	4030
r	712	477	10	10	0	0	70s	100	1	4030
r	712	498	10	10	0	0	70s	100	1	4030
r	706	531	10	10	0	0	70s	100	1	4030
r	709	546	10	10	0	0	70s	100	1	4030
r	703	578	10	10	0	0	70s	100	1	4030
r	709	596	10	10	0	0	70s	100	1	4030
r	703	623	10	10	0	0	70s	100	1	4030
r	709	635	10	10	0	0	70s	100	1	4030
r	709	658	10	10	0	0	70s	100	1	4030
r	721	673	10	10	0	0	70s	100	1	4030
r	709	706	10	10	0	0	70s	100	1	4030
r	715	735	10	10	0	0	70s	100	1	4030
r	700	768	10	10	0	0	70s	100	1	4030
r	718	833	10	10	0	0	70s	100	1	4030
r	718	872	10	10	0	0	70s	100	1	4030
r	632	854	10	10	0	0	70s	100	1	4030
r	587	854	10	10	0	0	70s	100	1	4030
r	557	854	10	10	0	0	70s	100	1	4030
r	546	812	10	10	0	0	70s	100	1	4030
r	540	756	10	10	0	0	70s	100	1	4030
r	540	709	10	10	0	0	70s	100	1	4030
r	546	673	10	10	0	0	70s	100	1	4030
r	552	638	10	10	0	0	70s	100	1	4030
r	566	614	10	10	0	0	70s	100	1	4030
r	614	614	10	10	0	0	70s	100	1	4030
r	626	614	10	10	0	0	70s	100	1	4030
r	638	667	10	10	0	0	70s	100	1	4030
r	635	715	10	10	0	0	70s	100	1	4030
r	493	206	10	10	0	0	70s	100	1	4030
r	537	199	10	10	0	0	70s	100	1	4030
r	553	212	10	10	0	0	70s	100	1	4030
r	589	196	10	10	0	0	70s	100	1	4030
r	607	209	10	10	0	0	70s	100	1	4030
r	639	201	10	10	0	0	70s	100	1	4030
r	667	197	10	10	0	0	70s	100	1	4030
r	690	218	10	10	0	0	70s	100	1	4030
r	716	207	10	10	0	0	70s	100	1	4030
r	745	193	10	10	0	0	70s	100	1	4030
r	773	209	10	10	0	0	70s	100	1	4030
r	766	234	10	10	0	0	70s	100	1	4030
r	776	264	10	10	0	0	70s	100	1	4030
r	766	279	10	10	0	0	70s	100	1	4030
r	774	311	10	10	0	0	70s	100	1	4030
r	766	344	10	10	0	0	70s	100	1	4030
r	784	357	10	10	0	0	70s	100	1	4030
r	829	361	10	10	0	0	70s	100	1	4030
r	833	343	10	10	0	0	70s	100	1	4030
r	830	329	10	10	0	0	70s	100	1	4030
r	834	294	10	10	0	0	70s	100	1	4030
r	827	255	10	10	0	0	70s	100	1	4030
r	838	229	10	10	0	0	70s	100	1	4030
r	831	202	10	10	0	0	70s	100	1	4030
r	833	176	10	10	0	0	70s	100	1	4030
r	826	144	10	10	0	0	70s	100	1	4030
r	806	108	10	10	0	0	70s	100	1	4030
r	821	73	10	10	0	0	70s	100	1	4030
r	848	68	10	10	0	0	70s	100	1	4030
r	858	105	10	10	0	0	70s	100	1	4030
r	845	130	10	10	0	0	70s	100	1	4030
r	829	100	10	10	0	0	70s	100	1	4030
r	931	112	10	10	0	0	70s	100	1	4030
r	965	98	10	10	0	0	70s	100	1	4030
r	981	114	10	10	0	0	70s	100	1	4030
r	1008	97	10	10	0	0	70s	100	1	4030
r	1025	111	10	10	0	0	70s	100	1	4030
r	1066	101	10	10	0	0	70s	100	1	4030
r	1090	116	10	10	0	0	70s	100	1	4030
r	1118	100	10	10	0	0	70s	100	1	4030
r	1176	119	10	10	0	0	70s	100	1	4030
r	1197	85	10	10	0	0	70s	100	1	4030
r	1232	78	10	10	0	0	70s	100	1	4030
r	1231	113	10	10	0	0	70s	100	1	4030
r	1214	128	10	10	0	0	70s	100	1	4030
r	1224	157	10	10	0	0	70s	100	1	4030
r	1212	195	10	10	0	0	70s	100	1	4030
r	1215	217	10	10	0	0	70s	100	1	4030
r	1201	234	10	10	0	0	70s	100	1	4030
r	1163	232	10	10	0	0	70s	100	1	4030
r	1136	245	10	10	0	0	70s	100	1	4030
r	1100	231	10	10	0	0	70s	100	1	4030
