m	557	522	0	0	0	0	300s	100	1	8126
m	517	529	0	0	0	0	300s	100	1	8127
m	540	550	0	0	0	0	300s	100	1	8126
m	554	543	0	0	0	0	300s	100	1	8127
m	591	559	0	0	0	0	300s	100	1	8126
m	611	573	0	0	0	0	300s	100	1	8127
m	602	605	0	0	0	0	300s	100	1	8126
m	559	573	0	0	0	0	300s	100	1	8127
m	547	780	0	0	0	0	300s	100	1	8126
m	579	781	0	0	0	0	300s	100	1	8127
m	549	744	0	0	0	0	300s	100	1	8126
m	576	724	0	0	0	0	300s	100	1	8127
m	568	749	0	0	0	0	300s	100	1	8126
m	585	763	0	0	0	0	300s	100	1	8127
m	629	382	0	0	0	0	300s	100	1	8127
m	612	352	0	0	0	0	300s	100	1	8126
m	521	356	0	0	0	0	300s	100	1	8127
m	478	421	0	0	0	0	300s	100	1	8126
m	435	361	0	0	0	0	300s	100	1	8126
m	366	426	0	0	0	0	300s	100	1	8127
m	341	352	0	0	0	0	300s	100	1	8126
m	310	459	0	0	0	0	300s	100	1	8126
m	294	274	0	0	0	0	300s	100	1	8127
m	355	164	0	0	0	0	300s	100	1	8127
m	345	120	0	0	0	0	300s	100	1	8126
m	386	122	0	0	0	0	300s	100	1	8126
m	372	100	0	0	0	0	300s	100	1	8126
m	368	139	0	0	0	0	300s	100	1	8127
m	389	147	0	0	0	0	300s	100	1	8126
m	155	600	0	0	0	0	300s	100	1	8126
m	191	609	0	0	0	0	300s	100	1	8127
m	181	640	0	0	0	0	300s	100	1	8126
m	162	621	0	0	0	0	300s	100	1	8127
m	167	669	0	0	0	0	300s	100	1	8127
m	196	707	0	0	0	0	300s	100	1	8126
m	200	669	0	0	0	0	300s	100	1	8126
m	213	629	0	0	0	0	300s	100	1	8127
m	226	671	0	0	0	0	300s	100	1	8126
m	216	728	0	0	0	0	300s	100	1	8127
m	93	429	0	0	0	0	300s	100	1	8126
m	127	445	0	0	0	0	300s	100	1	8126
m	242	486	0	0	0	0	300s	100	1	8127
m	273	483	0	0	0	0	300s	100	1	8126
m	313	201	0	0	0	0	300s	100	1	8127
m	234	270	0	0	0	0	300s	100	1	8127
m	261	238	0	0	0	0	300s	100	1	8126
m	187	292	0	0	0	0	300s	100	1	8127
m	101	312	0	0	0	0	300s	100	1	8127
m	485	802	0	0	0	0	300s	100	1	8127
m	586	587	0	0	0	0	300s	100	1	8126
m	611	265	0	0	0	0	300s	100	1	8127
m	645	277	0	0	0	0	300s	100	1	8127
m	581	101	0	0	0	0	300s	100	1	8126
