g	385	909	10	10	0	0	20s	100	1	6311
g	399	888	10	10	0	0	20s	100	1	6311
g	425	880	10	10	0	0	20s	100	1	6311
g	448	848	10	10	0	0	20s	100	1	6311
g	465	828	10	10	0	0	20s	100	1	6311
g	485	807	10	10	0	0	20s	100	1	6311
g	350	908	10	10	0	0	20s	100	1	6311
g	343	880	10	10	0	0	20s	100	1	6311
g	320	867	10	10	0	0	20s	100	1	6311
g	306	835	10	10	0	0	20s	100	1	6311
g	290	808	10	10	0	0	20s	100	1	6311
g	274	781	10	10	0	0	20s	100	1	6311
g	251	751	10	10	0	0	20s	100	1	6311
g	371	892	10	10	0	0	20s	100	1	6312
g	338	895	10	10	0	0	20s	100	1	6312
g	463	846	10	10	0	0	20s	100	1	6312
g	498	802	10	10	0	0	20s	100	1	6312
g	440	867	10	10	0	0	20s	100	1	6312
g	411	897	10	10	0	0	20s	100	1	6312
g	364	907	10	10	0	0	20s	100	1	6312
g	284	790	10	10	0	0	20s	100	1	6312
g	303	818	10	10	0	0	20s	100	1	6312
g	268	759	10	10	0	0	20s	100	1	6312
g	321	850	10	10	0	0	20s	100	1	6312
g	229	744	10	10	0	0	20s	100	1	6312
g	569	710	10	10	0	0	20s	100	1	6311
g	547	731	10	10	0	0	20s	100	1	6311
g	533	762	10	10	0	0	20s	100	1	6311
g	556	778	10	10	0	0	20s	100	1	6311
g	570	751	10	10	0	0	20s	100	1	6311
g	584	727	10	10	0	0	20s	100	1	6311
g	596	752	10	10	0	0	20s	100	1	6311
g	586	775	10	10	0	0	20s	100	1	6311
g	566	726	10	10	0	0	20s	100	1	6312
g	547	751	10	10	0	0	20s	100	1	6312
g	567	766	10	10	0	0	20s	100	1	6312
g	586	742	10	10	0	0	20s	100	1	6312
g	552	719	10	10	0	0	20s	100	1	6312
g	534	785	10	10	0	0	20s	100	1	6312
g	514	785	10	10	0	0	20s	100	1	6312
g	559	738	10	10	0	0	20s	100	1	6315
g	585	762	10	10	0	0	20s	100	1	6315
g	544	767	10	10	0	0	20s	100	1	6315
g	583	685	10	10	0	0	20s	100	1	6315
g	576	700	10	10	0	0	20s	100	1	6315
g	594	657	10	10	0	0	20s	100	1	6315
g	598	626	10	10	0	0	20s	100	1	6315
g	609	595	10	10	0	0	20s	100	1	6315
g	617	565	10	10	0	0	20s	100	1	6315
g	596	554	10	10	0	0	20s	100	1	6315
g	575	578	10	10	0	0	20s	100	1	6315
g	593	573	10	10	0	0	20s	100	1	6315
g	552	559	10	10	0	0	20s	100	1	6315
g	563	539	10	10	0	0	20s	100	1	6315
g	532	541	10	10	0	0	20s	100	1	6315
g	503	529	10	10	0	0	20s	100	1	6315
g	536	520	10	10	0	0	20s	100	1	6315
g	565	508	10	10	0	0	20s	100	1	6315
g	577	492	10	10	0	0	20s	100	1	6315
g	608	452	10	10	0	0	20s	100	1	6315
g	657	426	10	10	0	0	20s	100	1	6315
g	635	392	10	10	0	0	20s	100	1	6315
g	618	368	10	10	0	0	20s	100	1	6315
g	570	359	10	10	0	0	20s	100	1	6315
g	644	272	10	10	0	0	20s	100	1	6315
g	601	262	10	10	0	0	20s	100	1	6315
g	617	271	10	10	0	0	20s	100	1	6315
g	529	355	10	10	0	0	20s	100	1	6315
g	604	344	10	10	0	0	20s	100	1	6315
g	590	671	10	10	0	0	20s	100	1	6311
g	597	640	10	10	0	0	20s	100	1	6311
