g	484	314	10	10	0	0	60s	100	1	6158
g	467	333	10	10	0	0	60s	100	1	6158
g	460	354	10	10	0	0	60s	100	1	6158
g	469	385	10	10	0	0	60s	100	1	6158
g	482	406	10	10	0	0	60s	100	1	6158
g	473	413	10	10	0	0	60s	100	1	6158
g	433	396	10	10	0	0	60s	100	1	6158
g	402	347	10	10	0	0	60s	100	1	6158
g	368	337	10	10	0	0	60s	100	1	6158
g	337	309	10	10	0	0	60s	100	1	6158
g	372	292	10	10	0	0	60s	100	1	6158
g	353	243	10	10	0	0	60s	100	1	6158
g	342	203	10	10	0	0	60s	100	1	6158
g	395	199	10	10	0	0	60s	100	1	6158
g	427	235	10	10	0	0	60s	100	1	6158
g	437	260	10	10	0	0	60s	100	1	6158
g	282	204	10	10	0	0	60s	100	1	6158
g	247	190	10	10	0	0	60s	100	1	6158
g	221	210	10	10	0	0	60s	100	1	6158
g	260	230	10	10	0	0	60s	100	1	6158
g	267	254	10	10	0	0	60s	100	1	6158
g	251	291	10	10	0	0	60s	100	1	6158
g	253	322	10	10	0	0	60s	100	1	6158
g	237	340	10	10	0	0	60s	100	1	6158
g	219	364	10	10	0	0	60s	100	1	6158
g	207	400	10	10	0	0	60s	100	1	6158
g	211	424	10	10	0	0	60s	100	1	6158
g	244	388	10	10	0	0	60s	100	1	6158
g	283	382	10	10	0	0	60s	100	1	6158
g	305	406	10	10	0	0	60s	100	1	6158
g	335	397	10	10	0	0	60s	100	1	6158
g	335	370	10	10	0	0	60s	100	1	6158
g	341	338	10	10	0	0	60s	100	1	6158
g	181	271	10	10	0	0	60s	100	1	6158
g	152	302	10	10	0	0	60s	100	1	6158
g	131	318	10	10	0	0	60s	100	1	6158
g	165	345	10	10	0	0	60s	100	1	6158
g	129	340	10	10	0	0	60s	100	1	6158
g	385	409	10	10	0	0	60s	100	1	6158
g	401	311	10	10	0	0	60s	100	1	6158
g	785	402	10	10	0	0	60s	100	1	6158
g	798	373	10	10	0	0	60s	100	1	6158
g	817	386	10	10	0	0	60s	100	1	6158
g	860	387	10	10	0	0	60s	100	1	6158
g	847	368	10	10	0	0	60s	100	1	6158
